Date,price,xielv,zhangdiefu
5/21/21,1875.9,0.791154036,0.042174638
5/24/21,1880.15,0.972023179,0.051699236
5/25/21,1887,0.174447179,0.009244684
5/26/21,1899.75,-0.243199,-0.012801632
5/27/21,1891.45,0.1654905,0.008749399
5/28/21,1899.95,0.427239607,0.022486887
2006/1/21,1899.35,0.363349286,0.019130191
2006/2/21,1902.75,0.521202214,0.027392049
2006/3/21,1866.55,1.797594286,0.096305713
2006/4/21,1890.6,0.925987143,0.04897848
2006/7/21,1888.4,0.336425679,0.017815382
2006/8/21,1893.15,-0.262469679,-0.013864178
2006/9/21,1894.6,0.164073071,0.008660038
2006/10/21,1888.65,0.383168643,0.020287965
2006/11/21,1881.05,1.248924929,0.066395095
6/14/21,1865.6,1.326120821,0.071082806
6/15/21,1865.1,1.273813286,0.068297318
6/16/21,1860.75,0.752187321,0.040423879
6/17/21,1778.7,0.609173107,0.034248221
6/18/21,1773.1,0.941224321,0.053083544
6/21/21,1775.05,0.601518714,0.033887424
6/22/21,1775.05,0.029330571,0.00165238
6/23/21,1791.6,-0.786574179,-0.043903448
6/24/21,1784.85,-0.534897607,-0.029968771
6/25/21,1786.65,0.432788107,0.024223441
6/28/21,1780.3,0.736373643,0.041362335
6/29/21,1755.45,1.921121179,0.109437533
6/30/21,1763.15,0.103446464,0.005867139
2007/1/21,1781.5,-0.360391464,-0.020229664
2007/2/21,1786.15,-0.724406,-0.04055684
2007/5/21,1791.35,0.577380214,0.032231569
2007/6/21,1809.85,0.509678393,0.028161361
2007/7/21,1804.65,0.271870607,0.015065005
2007/8/21,1807.7,-0.003750357,-0.000207466
2007/9/21,1806,0.3712335,0.020555565
2007/12/21,1792.4,1.031985214,0.057575609
7/13/21,1813.85,0.065912929,0.003633869
7/14/21,1823.2,-0.361109179,-0.019806339
7/15/21,1823.75,-0.418641429,-0.022954979
7/16/21,1824.3,0.373116607,0.02045259
7/19/21,1814.9,0.83263525,0.045877748
7/20/21,1823.05,0.759546143,0.041663484
7/21/21,1802.15,1.020606036,0.056632691
7/22/21,1799.45,1.007693429,0.056000079
7/23/21,1799.6,0.717226393,0.039854767
7/26/21,1800.2,0.341300607,0.018959038
7/27/21,1800.35,0.24961175,0.013864624
7/28/21,1796.6,0.429492893,0.023905872
7/29/21,1829.3,-0.596377393,-0.032601399
7/30/21,1825.75,-0.435460321,-0.023851038
2008/2/21,1811.45,0.55070175,0.030401157
2008/3/21,1812.65,1.093870929,0.060346505
2008/4/21,1829.1,0.229472071,0.012545627
2008/5/21,1800.75,0.926531464,0.051452532
2008/6/21,1762.9,2.266592536,0.128571816
2008/9/21,1738.85,3.165697429,0.182056959
2008/10/21,1723.35,2.4360505,0.141355528
2008/11/21,1743.6,0.413192321,0.023697655
2008/12/21,1747.4,-0.664484786,-0.038027057
8/13/21,1773.85,-1.613164286,-0.090941415
8/16/21,1786.35,-1.211041179,-0.067794171
8/17/21,1789.45,-0.473898536,-0.026482916
8/18/21,1783.45,0.726552036,0.040738571
8/19/21,1782.05,0.840293464,0.047153192
8/20/21,1779.05,0.972608679,0.054670115
8/23/21,1802,-0.521890929,-0.028961761
8/24/21,1808.45,-0.636192893,-0.035178904
8/25/21,1788.7,0.263031143,0.014705157
8/26/21,1786.6,1.225618679,0.06860062
8/27/21,1798.5,0.510389036,0.028378595
8/31/21,1814.85,-0.350050357,-0.019288115
2009/1/21,1811.8,-0.409074536,-0.022578349
2009/2/21,1812.55,0.109475571,0.006039865
2009/3/21,1823.7,0.03447175,0.001890209
2009/6/21,1821.6,0.283627643,0.015570248
2009/7/21,1802.15,1.180962071,0.065530731
2009/8/21,1786,1.883203464,0.105442523
2009/9/21,1788.25,1.375078357,0.076895197
2009/10/21,1794.6,0.249579429,0.013907246
