,gold_price,7day_zdf_exp,zdf_real,std_1_yesterday,std_past_7day,,bit_price,7day_zdf_exp,zdf_real,std_1_yesterday,std_past_7day
944,0,0,-0.0518658,0.546069071,0.344314273,,5072.85,0.12307,-0.162236218,4.157539938,2.795665817
945,0,0,-0.0518658,0.545780879,0.344314273,,5064.62,0.091988,1.735372052,4.155365469,2.793601805
946,1285.65,-0.004618286,-0.723369502,0.545493143,0.344314273,,5152.51,0.113097,-2.25773458,4.153425598,2.6646717
947,1276.35,-0.005753891,-0.039174208,0.545686356,0.346806222,,5036.18,0.06849,3.186343618,4.152067858,2.670190498
948,1275.85,-0.005806969,-0.011756868,0.54539857,0.300007014,,5196.65,0.108884,0.456447904,4.150928848,2.954633457
949,1275.7,-0.005816675,-0.486007682,0.545110885,0.312298171,,5220.37,0.077243,1.071571555,4.148741696,2.756860947
950,0,0,-0.0518658,0.545034462,0.322257179,,5276.31,0.114936,0.013835427,4.146628911,1.680453514
951,0,0,-0.0518658,0.544748553,0.283669856,,5277.04,0.096005,0.610948562,4.144457078,1.698478505
952,0,0,-0.0518658,0.544463093,0.283669856,,5309.28,0.0914,-0.517019257,4.142288962,1.667195224
953,0,0,-0.0518658,0.544178081,0.283669856,,5281.83,0.077214,1.805434859,4.140199635,1.6486396
954,1269.5,-0.006576194,0.169358015,0.543893516,0.168064727,,5377.19,0.112834,2.621629513,4.138310179,1.233883332
955,1271.65,-0.006299361,0.719537609,0.543642695,0.197805348,,5518.16,0.112832,-1.521702886,4.136816229,1.070727423
956,1280.8,-0.005165772,0.265459088,0.543883034,0.362382024,,5434.19,0.080679,-4.390350724,4.135075938,1.405560595
957,1284.2,-0.004744994,-0.365986606,0.543675954,0.288547818,,5195.61,0.065504,1.871195105,4.135706909,2.312757735
958,0,0,-0.0518658,0.543508038,0.341979919,,5292.83,0.097002,-0.23881364,4.133854513,2.443777842
959,0,0,-0.0518658,0.543225365,0.341979919,,5280.19,0.072614,0.399606832,4.131734219,2.433430012
960,1279.5,-0.005308455,0.218835483,0.542943133,0.341979919,,5301.29,0.112096,-0.766605864,4.129580526,2.428944908
961,1282.3,-0.00496054,0.116977306,0.542714308,0.338499512,,5260.65,0.096344,0.173742788,4.127574741,2.316018351
962,1283.8,-0.004771871,-1.000934725,0.542449403,0.33803905,,5269.79,0.086987,1.079359899,4.125428878,1.960806104
963,1270.95,-0.006328708,0.597977891,0.543091527,0.440693214,,5326.67,0.083874,1.191926663,4.123359269,2.011450665
964,1278.55,-0.005391828,0.207266044,0.543173317,0.503185257,,5390.16,0.096134,4.953099722,4.121316226,0.908747329
965,0,0,-0.0518658,0.542940182,0.494835106,,5657.14,0.132314,2.014091926,4.121890559,1.886915381
966,0,0,-0.0518658,0.542659867,0.494835106,,5771.08,0.101261,-0.925649965,4.120117686,1.83779855
967,0,0,-0.0518658,0.542379985,0.494835106,,5717.66,0.081752,-0.580482225,4.118177879,2.005666504
968,1281.2,-0.005063456,0.312207306,0.542100535,0.485852838,,5684.47,0.078949,1.253415006,4.116148347,1.977792593
969,1285.2,-0.00457563,0.070028011,0.541924549,0.501287092,,5755.72,0.091573,3.144697796,4.11413262,1.932419197
970,1286.1,-0.004461317,0.077754451,0.541652234,0.244565202,,5936.72,0.117577,3.540507216,4.113013586,2.050110943
971,1287.1,-0.004335599,0.660399347,0.54138168,0.142626134,,6146.91,0.116374,3.271725143,4.112194434,2.165206454
972,0,0,-0.0518658,0.541540036,0.264463557,,6348.02,0.107176,14.18221745,4.11116657,1.840876201
973,0,0,-0.0518658,0.541262535,0.264463557,,7248.31,0.157909,-3.720591421,4.13300185,5.091166129
974,1295.6,-0.003325916,0.216116085,0.540985461,0.264463557,,6978.63,0.029669,12.10094245,4.132923397,5.574711839
975,1298.4,-0.002993872,0.053912508,0.540759332,0.251506219,,7823.11,0.140184,2.167680117,4.147957028,6.233861943
976,1299.1,-0.002907991,-0.569625125,0.540486719,0.24712055,,7992.69,0.012629,2.680073918,4.146239665,6.155654195
977,1291.7,-0.003767792,-0.843849191,0.540499046,0.366429443,,8206.9,0.064027,-3.910611802,4.14478705,6.180884725
978,1280.8,-0.00505131,-0.308400999,0.540868173,0.49640163,,7885.96,0.025153,-6.641423492,4.144904543,7.034468621
979,0,0,-0.0518658,0.540671052,0.374381519,,7362.22,0.049322,-1.319846459,4.148798326,8.083869333
980,0,0,-0.0518658,0.540395888,0.374381519,,7265.05,0.095663,12.78243095,4.147017086,6.232146022
981,1276.85,-0.005515739,-0.44641109,0.540121144,0.374381519,,8193.7,0.168991,-2.27821375,4.163905075,7.497596311
982,1271.15,-0.006192716,0.208472643,0.540018272,0.325673394,,8007.03,0.063337,-0.681026548,4.16262668,6.322916936
983,1273.8,-0.005864797,0.77327681,0.539792074,0.358578717,,7952.5,0.124944,-4.106507388,4.160635735,6.289062311
984,1283.65,-0.004684471,-0.089588283,0.540108203,0.513011358,,7625.93,0.040089,3.335462035,4.160939922,6.346114714
985,1282.5,-0.004813269,-0.32748538,0.53983849,0.397713599,,7880.29,0.09788,1.560475566,4.159919508,6.360212332
986,0,0,-0.0518658,0.539654284,0.400275616,,8003.26,0.101748,0.852027799,4.157987847,5.610612896
987,0,0,-0.0518658,0.539381601,0.400275616,,8071.45,0.129055,8.337659281,4.155910119,5.498749253
988,0,0,-0.0518658,0.539109331,0.400275616,,8744.42,0.159716,0.293215559,4.161578778,4.067770728
989,1278.3,-0.005303075,0.262066807,0.538837473,0.351391125,,8770.06,0.056442,-0.572173965,4.159472627,3.831322673
990,1281.65,-0.004899343,-0.054617095,0.538638864,0.355761651,,8719.88,0.084675,-0.652531916,4.157473361,3.821818874
991,1280.95,-0.004974634,1.13977907,0.538367989,0.171245303,,8662.98,0.089166,-4.507917599,4.155495796,3.160256077
992,1295.55,-0.00326865,1.663386207,0.539351224,0.479478344,,8272.46,0.066974,3.401043946,4.156263574,3.868869681
993,0,0,-0.0518658,0.541710976,0.704891922,,8553.81,0.131309,0.01157379,4.155298675,3.992997485
994,0,0,-0.0518658,0.54143937,0.704891922,,8554.8,0.051463,2.153527844,4.153219716,4.011539445
995,1317.1,-0.000117444,0.542859312,0.541168173,0.704891922,,8739.03,0.113174,-6.912780938,4.151523975,2.495432454
996,1324.25,0.000208908,0.815555975,0.541185519,0.675473274,,8134.92,0.162279,-5.643817026,4.155816333,3.603390609
997,1335.05,0.001525735,0.033706603,0.541552991,0.676354393,,7675.8,0.080198,1.43620209,4.158056278,3.98955274
998,1335.5,0.001197529,0.385623362,0.541283455,0.663418839,,7786.04,0.100768,0.220779755,4.156115838,4.158610255
999,1340.65,0.001917044,-0.898817738,0.541160027,0.617889723,,7803.23,0.050581,2.499734084,4.154034783,3.95583632
1000,0,0,-0.0518658,0.541612767,0.553334706,,7998.29,0.112019,-0.83705392,4.152517337,3.809722328
1001,0,0,-0.0518658,0.541343173,0.553334706,,7931.34,0.123201,-3.665584882,4.150607638,3.789675292
1002,1328.6,0.0000155,-0.323648954,0.541073981,0.553334706,,7640.61,0.101934,4.970414666,4.150463398,3.613731317
1003,1324.3,-0.000192865,0.607868308,0.540891893,0.537243585,,8020.38,0.056041,-1.281734781,4.150971891,3.626442771
1004,1332.35,0.001118148,0.266446504,0.540979463,0.487267194,,7917.58,0.073106,3.226743525,4.149218034,2.80620857
1005,1335.9,0.001343278,1.149038102,0.540782546,0.501095116,,8173.06,0.10839,0.793093407,4.148151418,2.984122777
1006,1351.25,0.003411598,-0.736355227,0.541756043,0.659463948,,8237.88,0.093482,5.532005807,4.146111549,2.975567353
1007,0,0,-0.0518658,0.541966361,0.620157356,,8693.6,0.052306,1.907955277,4.147276021,3.445329361
1008,0,0,-0.0518658,0.54169853,0.620157356,,8859.47,0.059226,1.349064899,4.145507652,3.32244741
1009,1341.3,0.00146113,0.003727727,0.541431097,0.620157356,,8978.99,0.102066,3.88117149,4.143570431,2.400375684
1010,1341.35,0.001789,0.201289745,0.541163009,0.59261005,,9327.48,0.121904,-2.694189642,4.143006781,2.232115462
1011,1344.05,0.0021566,2.637550686,0.540937311,0.56160574,,9076.18,0.076848,2.264388763,4.142064499,2.628148812
1012,1379.5,0.006922177,1.279449076,0.547054439,1.114018624,,9281.7,0.114198,2.68970124,4.140452592,2.577936917
1013,1397.15,0.008265541,0.611960062,0.548285019,1.128647441,,9531.35,0.091607,7.113682742,4.139057902,2.546353026
1014,0,0,-0.0518658,0.548361864,0.995935987,,10209.38,0.133498,4.498314295,4.142455907,2.938266615
1015,0,0,-0.0518658,0.548093052,0.995935987,,10668.63,0.115343,1.36709212,4.142448433,3.033590547
1016,1405.7,0.008644692,1.828270613,0.547824636,0.995935987,,10814.48,0.099906,1.877297845,4.140526556,3.032231298
1017,1431.4,0.012089081,-1.917702948,0.550577807,1.03316565,,11017.5,0.097561,6.797367824,4.138759553,3.000017731
1018,1403.95,0.006985032,-0.103280031,0.553554884,1.489301145,,11766.4,0.120428,9.910847838,4.141629402,2.368509756
1019,1402.5,0.007819012,0.463458111,0.55329079,1.203070634,,12932.55,0.143136,-13.91604904,4.150360815,3.169480297
1020,1409,0.008712273,-1.341376863,0.553217274,1.120922806,,11132.85,-0.020188,11.15168173,4.172416793,7.850924744
1021,0,0,-0.0518658,0.554516511,1.214720267,,12374.35,0.147124,-3.911074117,4.184000024,8.375429423
1022,0,0,-0.0518658,0.554246429,1.214720267,,11890.38,0.008801,-9.693971093,4.184104296,8.736436448
1023,1390.1,0.006001333,0.068340407,0.553976741,1.214720267,,10737.73,-0.081295,-1.480853029,4.193891122,9.785514616
1024,1391.05,0.006774009,1.613888789,0.55371135,0.864327918,,10578.72,0.10252,2.142792323,4.192238166,9.778562583
1025,1413.5,0.009621767,0.099044924,0.555760624,0.874497292,,10805.4,0.134264,10.91454273,4.190558877,9.376346734
1026,1414.9,0.009028982,-1.855254788,0.555499605,0.870559223,,11984.76,0.152854,-6.877651284,4.201440474,9.573539835
1027,1388.65,0.005601532,0.824541821,0.558211612,1.120721344,,11160.49,0.03268,-1.839793772,4.205488586,8.227222023
1028,0,0,-0.0518658,0.558546891,1.055664658,,10955.16,0.088026,2.527393484,4.204005251,6.700392548
1029,0,0,-0.0518658,0.558276728,1.055664658,,11232.04,0.03867,2.180992945,4.202499626,6.761517931
1030,1400.1,0.007856365,-0.610670666,0.558006956,1.055664658,,11477.01,0.152251,7.284737053,4.200836433,5.470561543
1031,1391.55,0.006747799,1.203693723,0.558050196,1.088916686,,12313.08,0.143166,2.222839452,4.204314026,5.780829723
1032,1408.3,0.008323992,0.386991408,0.559057684,0.994222484,,12586.78,0.093008,-3.868185509,4.202667089,5.780469253
1033,1413.75,0.008819475,-0.435013263,0.558922495,1.007916358,,12099.9,0.111601,-6.173852676,4.202708911,4.733267594
1034,1407.6,0.008235423,0.341005968,0.55880933,0.660447895,,11352.87,0.090779,3.9734446,4.205608822,4.56140886
1035,0,0,-0.0518658,0.558644944,0.604846974,,11803.97,0.076332,-3.514664981,4.205067473,4.628492038
1036,0,0,-0.0518658,0.558376622,0.604846974,,11389.1,0.053902,-10.55517995,4.204770259,4.887951117
1037,1412.4,0.008669972,-0.180543755,0.558108685,0.604846974,,10186.96,0.096594,6.739400174,4.216408658,6.251608439
1038,1409.85,0.008421646,0.035464766,0.557865032,0.537300377,,10873.5,0.153347,-13.57226284,4.219026765,6.125750081
1039,1410.35,0.008456255,0.503421137,0.55759794,0.287007294,,9397.72,0.090879,2.942841455,4.239101035,7.283960932
1040,1417.45,0.00909791,1.569720272,0.557555812,0.314776004,,9674.28,0.140873,9.967460111,4.237822741,7.723267683
1041,1439.7,0.011088382,-0.830034035,0.559429734,0.605965022,,10638.56,0.091008,-0.966390188,4.246252693,8.896459316
1042,0,0,-0.0518658,0.559742283,0.742115523,,10535.75,0.099163,2.174975678,4.244412405,8.668614801
1043,0,0,-0.0518658,0.559475309,0.742115523,,10764.9,0.078186,-1.648784475,4.24274689,8.690856258
1044,1427.75,0.010006444,-0.154088601,0.559208718,0.742115523,,10587.41,0.112865,-2.491544202,4.241169614,7.544087615
1045,1425.55,0.009794571,0.098207709,0.558959189,0.740263968,,10323.62,0.114227,-4.642945013,4.240056381,7.129313298
1046,1426.95,0.009906964,-0.760363012,0.558701294,0.73908395,,9844.3,0.089731,-0.732708268,4.240847624,4.832033045
1047,1416.1,0.008912279,0.303650872,0.558918419,0.792175786,,9772.17,0.08013,1.054013592,4.23895294,4.754665875
1048,1420.4,0.009290052,-0.09504365,0.558734601,0.428024522,,9875.17,0.084193,-0.268552339,4.236983511,2.246460876
1049,0,0,-0.0518658,0.558474415,0.328091733,,9848.65,0.097428,-3.804176207,4.235005096,2.265478488
1050,0,0,-0.0518658,0.558209785,0.328091733,,9473.99,0.11165,0.591197584,4.234929501,2.009535024
1051,1419.05,0.009155245,0.482717311,0.55794553,0.328091733,,9530,0.091489,-0.300839454,4.232918992,2.204758629
1052,1425.9,0.009758631,0.11571639,0.557885453,0.392987641,,9501.33,0.072912,0.924081155,4.230952197,2.191137468
1053,1427.55,0.009892528,-1.453539281,0.557633229,0.393850743,,9589.13,0.086167,5.168039228,4.22897802,1.66163365
1054,1406.8,0.008004174,2.484361672,0.559144774,0.630528028,,10084.7,0.08204,3.197616191,4.229575008,2.647041776
1055,1441.75,0.011115651,1.629963586,0.564127043,1.172840142,,10407.17,0.071662,1.175920063,4.228474799,2.84130806
1056,0,0,-0.0518658,0.566104495,1.276123915,,10529.55,0.080716,2.706858318,4.226545579,2.804099969
1057,0,0,-0.0518658,0.565838214,1.276123915,,10814.57,0.095315,1.531822347,4.225162154,1.872809221
1058,1465.25,0.01311345,-0.0518658,0.565572308,1.276123915,,10980.23,0.087358,7.356494354,4.223316889,1.793363169
1059,1465.25,0.013095559,2.784507763,0.565306777,1.289816847,,11787.99,0.061839,-2.734308394,4.226791491,2.360646359
1060,1506.05,0.016414274,-0.683908237,0.571500121,1.565561384,,11465.67,0.081309,4.318543966,4.225869048,3.193890688
1061,1495.75,0.015567923,0.13036938,0.571613233,1.40315444,,11960.82,0.089352,0.29755485,4.225619636,3.095971517
1062,1497.7,0.015703431,0.467383321,0.571358517,1.220771839,,11996.41,0.089283,-1.165098559,4.223628378,3.181108975
1063,0,0,-0.0518658,0.571271792,1.12109099,,11856.64,0.089141,-4.844711487,4.22190114,3.408549249
1064,0,0,-0.0518658,0.571005009,1.12109099,,11282.22,0.088806,2.522730456,4.222937575,4.168748256
1065,1504.7,0.01624038,-0.418688111,0.570738599,1.12109099,,11566.84,0.015266,-1.561186979,4.221472226,4.219013925
1066,1498.4,0.015716853,0.991057128,0.570612763,1.151879187,,11386.26,0.106689,-4.638397507,4.219901557,3.120165427
1067,1513.25,0.016869482,0.158599042,0.571156701,0.554549215,,10858.12,0.120197,-7.746829101,4.220698267,3.420777267
1068,1515.65,0.017033991,-0.026391317,0.570910216,0.448906056,,10016.96,0.087822,2.847271028,4.226001289,3.495191057
1069,1515.25,0.016979871,-1.230819997,0.570643356,0.455367142,,10302.17,0.137365,0.5559023,4.224713255,3.934277152
1070,0,0,-0.0518658,0.571611838,0.664197089,,10359.44,0.08785,-1.398917316,4.222741398,4.053227722
1071,0,0,-0.0518658,0.571346595,0.664197089,,10214.52,0.087688,1.009151678,4.221106701,3.830305229
1072,1496.6,0.015488841,0.531204063,0.57108172,0.664197089,,10317.6,0.087663,5.812010545,4.219183608,3.612038465
1073,1504.55,0.016097426,-0.086404573,0.571048551,0.682629611,,10917.26,0.08789,-1.435341835,4.220509478,4.562319881
1074,1503.25,0.015973458,-0.079827041,0.570788079,0.540649258,,10760.56,0.087473,-5.865493989,4.218896399,4.227414272
1075,1502.05,0.015857521,0.11650744,0.570527103,0.528409908,,10129.4,0.030695,-0.171974648,4.221196505,3.681099897
1076,1503.8,0.015973833,1.938422663,0.570273325,0.536334195,,10111.98,0.089328,2.905761285,4.219262527,3.493768415
1077,0,0,-0.0518658,0.573069644,0.742302063,,10405.81,0.107132,-2.517920277,4.218021596,3.687537417
1078,0,0,-0.0518658,0.572805618,0.742302063,,10143.8,0.060462,-0.086161005,4.216967871,3.787371208
1079,0,0,-0.0518658,0.572541956,0.742302063,,10135.06,0.08671,2.22218714,4.215032185,3.759436482
1080,1532.95,0.018194702,0.273981539,0.572278659,0.748762685,,10360.28,0.087037,-1.817808013,4.213464796,2.964339412
1081,1537.15,0.018486011,0.198419152,0.572074912,0.734219137,,10171.95,0.071074,-4.464532366,4.212029271,2.983464723
1082,1540.2,0.018689164,-0.766134268,0.571842388,0.717632004,,9717.82,0.086509,-2.400435489,4.212620915,2.607298853
1083,1528.4,0.01777894,-0.160298351,0.57205096,0.831683011,,9484.55,0.086284,0.985181163,4.211498664,2.686652093
1084,0,0,-0.0518658,0.571807127,0.33716241,,9577.99,0.082436,0.239194236,4.209599457,2.306843479
1085,0,0,-0.0518658,0.571545348,0.33716241,,9600.9,0.086198,1.759105917,4.207658438,2.270282331
1086,1525.95,0.017569985,0.779842066,0.571283929,0.33716241,,9769.79,0.109443,6.313851168,4.205939274,2.460750177
1087,1537.85,0.018439849,0.536463244,0.571512759,0.471448396,,10386.64,0.153142,2.259152142,4.207902898,3.486439863
1088,1546.1,0.019025724,-1.09954078,0.571482201,0.503291062,,10621.29,0.119083,-0.349580889,4.206366249,3.455443565
1089,1529.1,0.017737245,-0.353148911,0.572189462,0.661873198,,10584.16,0.086747,-0.060089795,4.204486035,2.704807621
1090,1523.7,0.017307119,-0.951630898,0.57202582,0.610712931,,10577.8,0.081866,-2.461097771,4.202573373,2.290063437
1091,0,0,-0.0518658,0.572485904,0.699730621,,10317.47,0.058056,1.645170764,4.201506007,2.763807616
1092,0,0,-0.0518658,0.572225405,0.699730621,,10487.21,0.094072,-0.771415848,4.199764204,2.741818411
1093,1509.2,0.016179419,-0.72554996,0.571965262,0.699730621,,10406.31,0.086026,-0.890325197,4.197977022,2.836526954
1094,1498.25,0.015310684,-0.507258468,0.572120937,0.580183666,,10313.66,0.078402,-2.061634764,4.196222577,1.598153224
1095,1490.65,0.014695825,1.646932546,0.572061983,0.414180146,,10101.03,0.063636,0.577069863,4.194934546,1.355765491
1096,1515.2,0.016573376,-0.798574446,0.573971089,0.855429555,,10159.32,0.08375,2.567494675,4.193024609,1.439155515
1097,1503.1,0.015625607,-0.392522121,0.574212478,0.889632113,,10420.16,0.105523,-0.539914934,4.191649632,1.873002385
1098,0,0,-0.0518658,0.574070948,0.834914161,,10363.9,0.088622,-0.024797615,4.189823715,1.608396758
1099,0,0,-0.0518658,0.573811323,0.834914161,,10361.33,0.087852,-0.491249675,4.187930102,1.453068832
1100,1497.2,0.015148732,0.327277585,0.57355205,0.834914161,,10310.43,0.0857,-0.434511461,4.18609998,1.437301923
1101,1502.1,0.015507594,0.093202849,0.573378021,0.803093094,,10265.63,0.085326,-0.733223387,4.184262328,1.406763336
1102,1503.5,0.015594891,-0.186232125,0.573124951,0.768124281,,10190.36,0.072531,-0.321578433,4.182487093,1.159293044
1103,1500.7,0.015359328,0.079962684,0.572891348,0.362161274,,10157.59,0.08541,1.16454789,4.180636581,1.151465524
1104,1501.9,0.015431434,1.344963047,0.57263709,0.227886426,,10275.88,0.095856,-1.000108993,4.178814649,0.638632186
1105,0,0,-0.0518658,0.573813023,0.520504691,,10173.11,0.084968,-1.903252791,4.177116513,0.700478239
1106,0,0,-0.0518658,0.573555271,0.520504691,,9979.49,0.058816,0.536700773,4.175770775,0.919570971
1107,1522.1,0.01693928,-0.095263123,0.573297867,0.520504691,,10033.05,0.091173,-3.485181475,4.173886845,1.005137882
1108,1520.65,0.016809015,0.532666952,0.573045685,0.530690063,,9683.38,0.046529,-11.66710384,4.173581959,1.546182885
1109,1528.75,0.017388083,-1.461978741,0.573012248,0.546961407,,8553.61,0.080567,-1.419049968,4.187236467,4.376283373
1110,1506.4,0.015693766,-1.095326606,0.574428214,0.840468296,,8432.23,0.0372,-4.466078368,4.185675096,4.309299816
1111,1489.9,0.014408707,-0.308745553,0.575103666,0.942862895,,8055.64,0.038312,1.716313043,4.186254818,4.018455261
1112,0,0,-0.0518658,0.574917372,0.684896679,,8193.9,0.096378,0.379550641,4.184580522,4.395900687
1113,0,0,-0.0518658,0.57466057,0.684896679,,8225,0.100342,-2.045714286,4.182698934,4.568259827
1114,1485.3,0.014032894,-0.797818623,0.574404112,0.684896679,,8056.74,0.082319,3.115403997,4.181419877,4.369944473
1115,1473.45,0.013085669,1.299670841,0.574637624,0.690784999,,8307.74,0.082476,0.182721173,4.180382763,4.924315076
1116,1492.6,0.014560833,1.64143106,0.575706438,0.903086179,,8322.92,0.077725,0.710207475,4.17850974,2.518400574
1117,1517.1,0.016393646,-1.183178433,0.577550686,1.021657843,,8382.03,0.08303,-1.740151252,4.17665359,2.498011953
1118,1499.15,0.015023568,0.140079378,0.578370957,1.039048252,,8236.17,0.082257,-0.979702944,4.175238154,1.815607244
1119,0,0,-0.0518658,0.57812819,1.024940887,,8155.48,0.082303,-0.095518596,4.173550753,1.757844115
1120,0,0,-0.0518658,0.577871619,1.024940887,,8147.69,0.080523,-3.411396359,4.171703675,1.747457888
1121,1501.25,0.015163478,0.306411324,0.577615388,1.024940887,,7869.74,0.041718,4.349317767,4.171327122,2.048379486
1122,1505.85,0.015490852,0.092970747,0.577431848,0.937357284,,8212.02,0.119357,-0.268143526,4.171206962,2.413523378
1123,1507.25,0.015575954,-0.82600763,0.577181614,0.827402446,,8190,0.082209,4.858608059,4.169384251,2.409468127
1124,1494.8,0.014616356,-1.046962804,0.577446367,0.556185369,,8587.92,0.128163,-0.011877148,4.16972929,3.087008799
1125,1479.15,0.013395599,0.774093229,0.57802656,0.518147208,,8586.9,0.076903,-3.693649629,4.167885778,2.954752791
1126,0,0,-0.0518658,0.578235736,0.6315832,,8269.73,0.037746,0.462892984,4.167749654,3.353064076
1127,0,0,-0.0518658,0.577980661,0.6315832,,8308.01,0.076343,-0.291886986,4.165900841,3.350205007
1128,1490.6,0.014259224,-0.187843821,0.577725923,0.6315832,,8283.76,0.080219,0.842371097,4.164091608,2.954187954
1129,1487.8,0.014027133,-0.181476005,0.577495634,0.603663103,,8353.54,0.092403,-2.291004772,4.162274896,2.510491949
1130,1485.1,0.01380249,0.508383274,0.577263856,0.591360688,,8162.16,0.059021,-1.955977339,4.161154161,2.692731104
1131,1492.65,0.014360332,-0.177536596,0.577209925,0.580135525,,8002.51,0.050183,0.928083814,4.159860251,1.675708954
1132,1490,0.014140978,0.110738255,0.576977718,0.388533922,,8076.78,0.080364,-1.518303086,4.158061127,1.800303611
1133,0,0,-0.0518658,0.576732932,0.250230984,,7954.15,0.073131,0.074049396,4.156580074,1.363902883
1134,0,0,-0.0518658,0.576480101,0.250230984,,7960.04,0.08834,3.40475676,4.154751306,1.323264905
1135,1491.65,0.014248103,-0.422351088,0.576227602,0.250230984,,8231.06,0.11781,-0.103753344,4.153934268,2.021160347
1136,1485.35,0.013751417,0.612650217,0.576107275,0.291211222,,8222.52,0.083215,-2.380778642,4.1521224,1.980923164
1137,1494.45,0.014423077,0.140519924,0.576144537,0.370019666,,8026.76,0.053664,-6.941779747,4.151063403,1.996876252
1138,1496.55,0.014562439,1.129263974,0.575907069,0.321184924,,7469.56,-0.001529,-0.504447384,4.154803755,3.228147959
1139,1513.45,0.015795076,-1.390861938,0.576632413,0.5097169,,7431.88,0.056883,16.61638778,4.153047035,3.134478791
1140,0,0,-0.0518658,0.577843198,0.794607934,,8666.79,0.070151,6.842325705,4.179243871,7.383138999
1141,0,0,-0.0518658,0.577591429,0.794607934,,9259.8,-0.124219,3.150608004,4.181873263,7.612229721
1142,1492.4,0.014214453,-0.37858483,0.577339989,0.794607934,,9551.54,0.114213,-3.484045505,4.180877218,7.607348788
1143,1486.75,0.013770626,0.3598453,0.577193369,0.790939794,,9218.76,0.057375,2.327753407,4.180565767,7.893395136
1144,1492.1,0.014156101,1.263320153,0.577041419,0.763675476,,9433.35,0.082821,-2.848722882,4.179156965,7.66515028
1145,1510.95,0.015533122,-0.142294583,0.578004331,0.910445564,,9164.62,0.052147,-0.181567812,4.178382609,6.940254861
1146,1508.8,0.015356456,0.043080594,0.577766494,0.796547892,,9147.98,0.2798,1.14790369,4.17658407,6.912882793
1147,0,0,-0.0518658,0.577515981,0.538713935,,9252.99,0.398232,0.520804626,4.174832744,3.579055381
1148,0,0,-0.0518658,0.57726596,0.538713935,,9301.18,0.087564,-1.021590809,4.173016572,2.488749886
1149,1509.45,0.015384648,-1.35811057,0.577016263,0.538713935,,9206.16,0.183087,2.301611095,4.17138709,2.103492266
1150,1488.95,0.013849412,-0.194768125,0.578147094,0.774259162,,9418.05,0.087788,-1.145247689,4.169980421,1.860816966
1151,1486.05,0.013614501,-0.121126476,0.577922886,0.760614783,,9310.19,0.10126,0.356061477,4.168391632,1.691880318
1152,1484.25,0.013462172,-1.354219303,0.577681971,0.486702619,,9343.34,0.084665,-1.488760978,4.166580593,1.21397479
1153,1464.15,0.011913909,-0.372229621,0.578797178,0.62917868,,9204.24,0.075138,-4.760849348,4.165113058,1.385669802
1154,0,0,-0.0518658,0.578646604,0.594520437,,8766.04,0.092338,0.494750195,4.165992273,2.198987971
1155,0,0,-0.0518658,0.578397394,0.594520437,,8809.41,0.09314,2.58484961,4.164190192,2.196502515
1156,1458.7,0.011477049,-0.455885377,0.578148506,0.594520437,,9037.12,0.079114,-3.533315924,4.162922067,2.521626255
1157,1452.05,0.010944195,0.747219448,0.578049501,0.460273732,,8717.81,0.079273,0.96021822,4.162661114,2.507034653
1158,1462.9,0.011773137,0.256340146,0.578224252,0.627832334,,8801.52,0.092929,-0.444241449,4.160905091,2.620295403
1159,1466.65,0.012046447,0.017045648,0.578025924,0.655076198,,8762.42,0.08211,-1.484749647,4.159167911,2.580147594
1160,1466.9,0.012050595,0.05112823,0.577776897,0.4031085,,8632.32,-0.207666,-2.022978759,4.15770882,2.579991308
1161,0,0,-0.0518658,0.57753022,0.365763411,,8457.69,0.064156,0.29570722,4.156481672,2.046580407
1162,0,0,-0.0518658,0.577283029,0.365763411,,8482.7,0.084975,0.250274087,4.154691266,2.031912551
1163,1467.65,0.012092899,0.054508909,0.577036156,0.365763411,,8503.93,0.082192,-3.856334659,4.152903528,1.578164962
1164,1468.45,0.012138842,0.221321802,0.576790734,0.284588001,,8175.99,0.036597,-0.675025287,4.15291421,1.67152133
1165,1471.7,0.012370354,-0.315961133,0.576581315,0.122961727,,8120.8,0.06382,-0.480125111,4.151229671,1.470324035
1166,1467.05,0.01200242,-0.177226407,0.576405467,0.162917354,,8081.81,0.073627,-5.750444517,4.149511565,1.46757878
1167,1464.45,0.011789704,-0.413124381,0.576180078,0.173579089,,7617.07,0.03074,-4.341826975,4.151518653,2.290155353
1168,0,0,-0.0518658,0.57605634,0.216886029,,7286.35,0.028158,0.517131348,4.151962136,2.495031865
1169,0,0,-0.0518658,0.575811226,0.216886029,,7324.03,0.06795,-5.688534864,4.150189391,2.531306173
1170,1458.4,0.0113125,-0.257131103,0.575566425,0.216886029,,6907.4,0.028542,3.226250109,4.152102582,2.626068262
1171,1454.65,0.011010221,-0.020623518,0.575367045,0.210607832,,7130.25,0.103759,0.468146278,4.15121374,3.434563574
1172,1454.35,0.010973574,0.020627772,0.575121464,0.151060984,,7163.63,0.089666,5.028177055,4.149443968,3.527585026
1173,1454.65,0.010983162,0.378097824,0.574876605,0.155548124,,7523.83,0.062992,-1.233813098,4.149975818,4.365471633
1174,1460.15,0.011390542,0.068486114,0.574741206,0.246166544,,7431,0.077694,4.393352173,4.148447469,3.836785289
1175,0,0,-0.0518658,0.574500519,0.191026105,,7757.47,0.1113,-2.574937447,4.14840194,3.717699409
